frame,joint,x,y,confidence
8,5,0.7662658095359802,0.39213547110557556,0.9994506239891052
8,6,0.7656649351119995,0.39223945140838623,0.9995096325874329
8,7,0.7827323079109192,0.39884573221206665,0.9992979168891907
8,8,0.7718451619148254,0.3966403901576996,0.9993228912353516
8,9,0.7692625522613525,0.41089603304862976,0.9992393255233765
8,10,0.7643160223960876,0.4099089801311493,0.9990631937980652
8,11,0.788322389125824,0.44668304920196533,0.9993274807929993
8,12,0.7684174180030823,0.45353418588638306,0.9992759823799133
8,13,0.7740947008132935,0.516667902469635,0.9602052569389343
8,14,0.7749740481376648,0.5230493545532227,0.4047253429889679
8,15,0.7399181723594666,0.5186961889266968,0.8796493411064148
8,16,0.7741639614105225,0.5365500450134277,0.43528181314468384
8,17,0.731349527835846,0.5223804116249084,0.8363529443740845
8,18,0.7731099724769592,0.5422048568725586,0.4133886694908142
8,19,0.7322245836257935,0.5146148204803467,0.8291527032852173
8,20,0.7727504372596741,0.5360203385353088,0.41599687933921814
8,21,0.7363545894622803,0.5137768387794495,0.7917667627334595
8,22,0.7742559909820557,0.5339983105659485,0.4146934449672699
8,23,0.8025464415550232,0.5798237323760986,0.9992955327033997
8,24,0.7824456095695496,0.5820067524909973,0.9989228844642639
8,25,0.826693058013916,0.6701475977897644,0.9769520163536072
8,26,0.7484540343284607,0.6549018621444702,0.6786532402038574
8,27,0.8822520971298218,0.7309374809265137,0.9609342217445374
8,28,0.7629489302635193,0.7548908591270447,0.697429895401001
8,29,0.8955212831497192,0.7320012450218201,0.9017586708068848
8,30,0.7733550071716309,0.7667235732078552,0.7189443707466125
8,31,0.8789463639259338,0.7719828486442566,0.9533132314682007
8,32,0.7422968745231628,0.7858484387397766,0.7461758255958557
9,0,0.7406600117683411,0.39815765619277954,0.9996140599250793
9,1,0.7467942237854004,0.3904168903827667,0.999638557434082
9,2,0.7490379214286804,0.39068254828453064,0.9996140599250793
9,3,0.7513014078140259,0.3909173309803009,0.999643862247467
9,4,0.7436931133270264,0.39006564021110535,0.9995847344398499
9,5,0.7437198162078857,0.3899949789047241,0.999500036239624
9,6,0.7438814043998718,0.38995662331581116,0.9995527863502502
9,7,0.759766697883606,0.39585232734680176,0.9993643760681152
9,8,0.7523043155670166,0.3941226005554199,0.9993788599967957
9,9,0.7453622817993164,0.4085705280303955,0.9992991089820862
9,10,0.7419307231903076,0.4071912467479706,0.9991263747215271
9,11,0.7669402360916138,0.4432511031627655,0.9993934631347656
9,12,0.7539885640144348,0.44824081659317017,0.9993429780006409
9,13,0.753220796585083,0.507897675037384,0.9631969332695007
9,14,0.7661607265472412,0.5229511260986328,0.3777012228965759
9,15,0.7303968071937561,0.5207424759864807,0.8851180672645569
9,16,0.7691911458969116,0.5414917469024658,0.4120533764362335
9,17,0.7245394587516785,0.5255270004272461,0.8422272205352783
9,18,0.7697336077690125,0.5480573177337646,0.3953278064727783
9,19,0.7263230085372925,0.5185266137123108,0.8348751664161682
9,20,0.767409086227417,0.5427615642547607,0.3974382281303406
9,21,0.7295604944229126,0.5173505544662476,0.7979744076728821
9,22,0.7682243585586548,0.5399402976036072,0.395070880651474
9,23,0.7794627547264099,0.5754395127296448,0.9993622899055481
9,24,0.767108678817749,0.5774657726287842,0.9990280866622925
9,25,0.795054018497467,0.6689598560333252,0.9755792021751404
9,26,0.7328727841377258,0.6613948345184326,0.6885754466056824
9,27,0.8657576441764832,0.715583086013794,0.9591696262359619
9,28,0.7434936761856079,0.7760804891586304,0.7175968289375305
9,29,0.8793521523475647,0.715122640132904,0.8999184370040894
9,30,0.7543199062347412,0.7887903451919556,0.7335362434387207
9,31,0.8700398802757263,0.7578190565109253,0.9500908851623535
9,32,0.7174745202064514,0.8102610111236572,0.7581347227096558
10,0,0.7195040583610535,0.3966169059276581,0.999629557132721
10,1,0.7257496118545532,0.38902798295021057,0.9996472597122192
10,2,0.7278886437416077,0.38941845297813416,0.9996243119239807
10,3,0.7301226854324341,0.3898668587207794,0.9996565580368042
10,4,0.7233763933181763,0.38879311084747314,0.9995822310447693
10,5,0.7236306667327881,0.3888912498950958,0.9994938373565674
10,6,0.7235816121101379,0.38900747895240784,0.9995521306991577
10,7,0.7402859926223755,0.39633315801620483,0.9993962049484253
10,8,0.7322247624397278,0.3943856656551361,0.9993389248847961
10,9,0.7231455445289612,0.40777239203453064,0.999298632144928
10,10,0.7206847071647644,0.40641939640045166,0.9990901350975037
10,11,0.7490958571434021,0.4433582127094269,0.9994510412216187
10,12,0.7298011183738708,0.4492616057395935,0.999390184879303
10,13,0.7446454167366028,0.5092227458953857,0.9661470055580139
10,14,0.7375686764717102,0.5249739289283752,0.3482731878757477
10,15,0.7196205258369446,0.5369148254394531,0.8912046551704407
10,16,0.7243731021881104,0.5588363409042358,0.38830652832984924
10,17,0.7105588912963867,0.5558075904846191,0.8487432599067688
10,18,0.7197189331054688,0.5693389177322388,0.3762863278388977
10,19,0.7080498933792114,0.5509066581726074,0.8417960405349731
10,20,0.7177228331565857,0.5663878917694092,0.37885671854019165
10,21,0.7110964059829712,0.5468978881835938,0.8060006499290466
10,22,0.7202059626579285,0.5620223879814148,0.37746965885162354
10,23,0.7574893236160278,0.5753529667854309,0.9994176030158997
10,24,0.7427788376808167,0.5774048566818237,0.9991188645362854
10,25,0.7502071857452393,0.6663994789123535,0.9754237532615662
10,26,0.7193648219108582,0.6761118173599243,0.7014403343200684
10,27,0.8324748277664185,0.7086324691772461,0.9558108448982239
10,28,0.7347304224967957,0.7862476706504822,0.7338040471076965
10,29,0.8472211956977844,0.7103872895240784,0.8957914710044861
10,30,0.7443685531616211,0.7982032895088196,0.7456467747688293
10,31,0.8333613276481628,0.7496194243431091,0.9446892738342285
10,32,0.7154808044433594,0.8183448910713196,0.7672809362411499
11,0,0.6987966299057007,0.3996981978416443,0.9996564388275146
11,1,0.7042192816734314,0.3916648030281067,0.9996697306632996
11,2,0.7063416242599487,0.39216285943984985,0.9996500611305237
11,3,0.7089080214500427,0.3927023112773895,0.9996803402900696
11,4,0.7018141150474548,0.39117199182510376,0.9996007680892944
11,5,0.7020704746246338,0.39120277762413025,0.9995151162147522
11,6,0.7024163007736206,0.3912403881549835,0.999569833278656
11,7,0.7197823524475098,0.3999160826206207,0.9994441866874695
11,8,0.7108316421508789,0.3972603976726532,0.9993332028388977
11,9,0.7027895450592041,0.41052067279815674,0.9993022680282593
11,10,0.700261116027832,0.4091147780418396,0.9990447163581848
11,11,0.7352070212364197,0.4502405524253845,0.9995006322860718
11,12,0.7092037200927734,0.4526972770690918,0.9994236826896667
11,13,0.7279782891273499,0.523822546005249,0.9689664840698242
11,14,0.7098289728164673,0.5245242714881897,0.32693639397621155
11,15,0.6907088160514832,0.5554008483886719,0.8987247347831726
11,16,0.6745908260345459,0.5577194690704346,0.37987616658210754
11,17,0.6814475655555725,0.5669544339179993,0.8573710918426514
11,18,0.6631128787994385,0.564802885055542,0.37155047059059143
11,19,0.677770733833313,0.5592167377471924,0.850922703742981
11,20,0.6596379280090332,0.5646809339523315,0.3753351867198944
11,21,0.681864857673645,0.5559040904045105,0.816458523273468
11,22,0.6651290655136108,0.5585452318191528,0.3747769296169281
11,23,0.7356669306755066,0.5809796452522278,0.9994706511497498
11,24,0.71967613697052,0.5826573371887207,0.9992035627365112
11,25,0.7157673239707947,0.6751951575279236,0.9742661714553833
11,26,0.710728108882904,0.686793863773346,0.7146841883659363
11,27,0.7944811582565308,0.7163732647895813,0.951133668422699
11,28,0.7331825494766235,0.7856423854827881,0.750008225440979
11,29,0.8107235431671143,0.6964515447616577,0.8888949751853943
11,30,0.7434179782867432,0.7960045337677002,0.7573071718215942
11,31,0.8025849461555481,0.7434701323509216,0.9419608116149902
11,32,0.720792829990387,0.8159482479095459,0.7804080247879028
12,0,0.678903341293335,0.40458691120147705,0.9995289444923401
12,1,0.6844425201416016,0.3966801166534424,0.999525249004364
12,2,0.6864354610443115,0.3971307575702667,0.9995196461677551
12,3,0.6884185075759888,0.3977196514606476,0.9995695352554321
12,4,0.6834632158279419,0.39619553089141846,0.9993400573730469
12,5,0.6840988397598267,0.3962586522102356,0.9992190003395081
12,6,0.684841513633728,0.39609235525131226,0.9993143081665039
12,7,0.699392557144165,0.40583035349845886,0.9992930293083191
12,8,0.693452775478363,0.40344351530075073,0.9987685680389404
12,9,0.6819383502006531,0.41580983996391296,0.9986314177513123
12,10,0.6804237961769104,0.41451358795166016,0.9978838562965393
12,11,0.7072259187698364,0.4554198682308197,0.9995227456092834
12,12,0.6923410892486572,0.4562895596027374,0.9992530941963196
12,13,0.7075793743133545,0.529190182685852,0.9704444408416748
12,14,0.7027623653411865,0.5286466479301453,0.29825010895729065
12,15,0.6830756068229675,0.5681855082511902,0.9003205895423889
12,16,0.686045229434967,0.5605862140655518,0.3507651090621948
12,17,0.6782405972480774,0.5796110033988953,0.8583616614341736
12,18,0.6808363199234009,0.5678465366363525,0.3454286754131317
12,19,0.6755918860435486,0.5723496079444885,0.8522215485572815
12,20,0.6782252192497253,0.5657531023025513,0.34920501708984375
12,21,0.6784185767173767,0.5691230893135071,0.8170381784439087
12,22,0.6803625226020813,0.5625143051147461,0.34873130917549133
12,23,0.7120433449745178,0.5885533094406128,0.9994860291481018
12,24,0.7017734050750732,0.5895388126373291,0.9992350339889526
12,25,0.693146824836731,0.6860390901565552,0.9702628254890442
12,26,0.6974624395370483,0.6911439299583435,0.6836579442024231
12,27,0.7382308840751648,0.7563328742980957,0.9477083683013916
12,28,0.7272531390190125,0.7809659242630005,0.734724223613739
12,29,0.7517715692520142,0.7593424320220947,0.8869853019714355
12,30,0.7325758337974548,0.797327995300293,0.7500894069671631
12,31,0.7282286882400513,0.7852683067321777,0.9387224316596985
12,32,0.7147138118743896,0.8091742396354675,0.7698941230773926
13,0,0.6553399562835693,0.4104350507259369,0.9995389580726624
13,1,0.6614208817481995,0.4031084477901459,0.9995275139808655
13,2,0.66283118724823,0.40358948707580566,0.9995254874229431
13,3,0.6653771996498108,0.40400272607803345,0.9995781183242798
13,4,0.6607525944709778,0.40258100628852844,0.999315619468689
13,5,0.6615217924118042,0.4026525318622589,0.999186098575592
13,6,0.6623890995979309,0.40270429849624634,0.9992866516113281
13,7,0.6764559745788574,0.4125726819038391,0.9993169903755188
13,8,0.6710993051528931,0.409961998462677,0.9986881017684937
13,9,0.6584530472755432,0.42178210616111755,0.9986587166786194
13,10,0.6576335430145264,0.4206608235836029,0.9978737235069275
13,11,0.6841008067131042,0.4612851142883301,0.9995667338371277
13,12,0.6741198897361755,0.4611809551715851,0.9992656111717224
13,13,0.6995439529418945,0.5338199138641357,0.9729493260383606
13,14,0.680523157119751,0.5348640084266663,0.2724798917770386
13,15,0.6755508184432983,0.5853504538536072,0.9060446619987488
13,16,0.6551041603088379,0.5670631527900696,0.3239564597606659
13,17,0.6719567775726318,0.6002658009529114,0.8644691705703735
13,18,0.6481112837791443,0.5740721225738525,0.3211372494697571
13,19,0.6662115454673767,0.5958022475242615,0.8586058616638184
13,20,0.6437186598777771,0.573110818862915,0.3248593509197235
13,21,0.6685672998428345,0.5911720395088196,0.8244638442993164
13,22,0.6465364694595337,0.5706191658973694,0.3250523805618286
13,23,0.6899153590202332,0.5928829312324524,0.9995332360267639
13,24,0.6838369965553284,0.594769299030304,0.9993075728416443
13,25,0.6582165360450745,0.6823877692222595,0.9667212963104248
